id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
amh_train_track_a_03125,"Good information, thank you. It would be nice if they could be prosecuted.",0,0,0,1,0,0
amh_train_track_a_03126,The movie in which the Indian actress is seen eating meat was taken down from Netflix after a few days,0,0,0,0,0,0
amh_train_track_a_03127,"No, Kenya is the only African country that is proud to have a museum where it was enslaved even today. Maferia is bragging about us today. I have no doubt that even the people of Potlad will laugh at his speech.",1,1,0,0,0,0
amh_train_track_a_03128,All this suffering in your childhood,0,0,0,0,1,0
amh_train_track_a_03129,It is true that there is pain in all of us.,0,0,0,0,1,0
amh_train_track_a_03130,Time magazine named Saint Asfaw one of the most influential people on climate change,0,0,0,0,0,0
amh_train_track_a_03131,"I&#39;m glad I&#39;m waiting for a tiger on the day I take Simai Kuzi out. I&#39;m touched. Ugh, it&#39;s over. Go back to your drama. Shefafa Kuzi is a damn girl. She doesn&#39;t know him.",0,0,1,1,0,0
amh_train_track_a_03132,"Don&#39;t think this attack is the first and the last, Palestine will be destroyed first and Israel will be destroyed ❌️🇮🇱❌️",0,1,0,0,0,0
amh_train_track_a_03133,"Twitter; He warned that he would sue the new rival app Trades, which created Meta",0,0,0,0,0,0
amh_train_track_a_03134,Why did we go through this pain and suffering? The answer to that question was already said by many 32 years ago. The suffering started when they planted ethnic politics in Ethiopia and the Amhara were labeled as the enemy of the Ethiopian people!!! Swallow the truth!!!,0,0,0,0,0,0
amh_train_track_a_03135,"We saw it, we liked it, but we don&#39;t have a budget 🤣🤣🤣",0,0,0,1,0,0
amh_train_track_a_03136,"Even the army knows the history of the war, even if the government doesn&#39;t tire us out, the current disarmament business is very dangerous.",1,0,0,0,0,0
amh_train_track_a_03137,"Due to the change that everyone has fought for, called Abi, an unprecedented leader of Ethiopia, he is leading the way with the flag of six thousand six hundred and sixty-six and drinking the blood of the Ethiopians.",0,1,0,0,0,0
amh_train_track_a_03138,The writer who mentioned him is no better than him,0,1,0,0,0,0
amh_train_track_a_03139,"Uffff, you have seen the corner of wrongdoing, invincible girl, I saw amazing strength in you, words are short enough to express your strength, mama, may God bless you, you have a bright mind, may God give you a happy life.",0,0,0,0,1,0
amh_train_track_a_03140,"Ufu, when you are happy, may the descendants of those who put you in love be blessed",0,0,0,1,0,0
amh_train_track_a_03141,"There is no other nation in the world whose shoulders are as stiff as the people of Ethiopia, who run away from rebelling against the government. If you ride a donkey, it is a horse",1,1,0,0,0,0
amh_train_track_a_03142,"I agree that our country&#39;s problems and sufferings are many times worse than theirs, but we are unfortunate enough to trample our own pains and sufferings to another country.",1,1,0,0,0,0
amh_train_track_a_03143,So what! Do they sit and wait while you prepare for battle? What are you worried about?,1,0,0,0,0,0
amh_train_track_a_03144,"You lice, Tigre, whether you accept it or not, Eritreans care about you. God bless you.",1,1,0,0,0,0
amh_train_track_a_03145,"The teacher of sending advice, the glorious brother of healing and education vcd is tested when each one is attracted and deceived by his own desires. After this, desire conceives and gives birth to sin, and after sin grows, it gives birth to death. ...Be the ones who do the word, don&#39;t be the ones who mislead yourselves. ‼️...Anyone who pretends to worship God while deceiving his heart without restraining his tongue, his worship is in vain. https:///t.me/me",0,0,0,0,0,0
amh_train_track_a_03146,"What are you doing, the living Amharas are eating your meat saying you are a weed? Ankopa, we said good things today. Shoot aim rel",1,0,0,0,0,0
amh_train_track_a_03147,What can Mary do to a lie that is not expected from an archbishop? The archdiocese is completely blessed. Abne Elias did not ask us for 18 years. We have to be together with the Holy Synod,1,1,0,0,0,0
amh_train_track_a_03148,It became a mouth-sucking sight as we watched extremists who did not even fill our country from crisis to crisis.,1,0,0,0,1,0
amh_train_track_a_03149,"Seum, if you want a war with Eritrea, you and your father will fight, but the poor boy will not go and die.",1,1,0,0,0,0
amh_train_track_a_03150,"You have never faced a war of sovereignty, even if you face it during your tenure, you don&#39;t want to face it because you have no self-confidence and you have a low opinion. I tell you the truth that your country had heroic citizens.",1,1,0,0,0,0
amh_train_track_a_03151,The sadness caused by the decision to demolish Egypt&#39;s historic Nile boathouses,0,0,0,0,1,0
amh_train_track_a_03152,"It&#39;s true, please. Your country itself is a threat to the region. Do you understand what it means to call each other, or just because it is said, Arabs are not monsters, they are people like you, they have never been a threat to you. The enemy Draw",1,1,0,0,0,0
amh_train_track_a_03153,"Don&#39;t support a Muslim fano. May Allah give you the guidance and reveal it to you. Even if the fano is a Muslim hater, their first task is to kill the Muslim.",1,1,0,0,0,0
amh_train_track_a_03154,We have left those who are stabbing us from the bottom of our stomachs. These are enemies to the people of Tigray more than Isaiah.,0,1,0,0,0,0
amh_train_track_a_03155,Gaza: A 6-year-old girl who was pleading for help on the phone was found dead,0,0,0,0,1,0
amh_train_track_a_03156,Today&#39;s enemy can be tomorrow&#39;s friend.,0,0,0,1,0,0
amh_train_track_a_03157,Pope Francis says Roman Catholic priests can bless same-sex couples,0,1,0,0,0,0
amh_train_track_a_03158,There&#39;s no need to be bitter and beggarly. Everyone knows and agrees that the country can get out of the economic crisis it is facing by making the most bitter reform decisions. in addition,1,0,0,0,0,0
amh_train_track_a_03159,"As usual, you may be looking for a trunk for Laun LeMaser.",1,1,0,0,0,0
amh_train_track_a_03160,"He said that what is happening in Kobo is getting worse than what Hwahat did. What is surprising is that if they did not eat and drink defense in the last two years, they should take care of their homes and be good people.",0,0,0,0,1,0
amh_train_track_a_03161,"There is a single, organized force of people, whose voice is heard and respected.",1,0,0,0,0,0
amh_train_track_a_03162,"I am very surprised that the future Prime Minister, who is baptized in innocent blood, will not do Tinish Clash. Guys, fans, calm down, drink water when you read this comment.",0,1,0,0,0,0
amh_train_track_a_03163,"We don&#39;t wait for the enemy to butter us up, what we need to do is to educate the leaders and return the people to peace.",1,0,0,0,0,0
amh_train_track_a_03164,"I have followed the two parts. In my opinion, it has shown me that the day when our country will return to peace is not far away. Therefore, like Jawar, all government officials, investors, lawyers, diaspora, businessmen, religious institutions, fathers and all citizens are correct. The crisis she is in From Yeat W",0,0,0,1,0,0
amh_train_track_a_03165,It means that you have declared an open war with Somalia,1,0,0,0,0,0
amh_train_track_a_03166,"The Abyssinian government, which is suffering from drought, will not be the first to say that it is because of my cloud seeding if it suddenly rains. Borana",0,1,0,0,0,0
amh_train_track_a_03167,"Therefore, as an organization, let us emphasize that understanding that Bada is a more dangerous enemy than the OPD and the TPLF is part of the solution.",0,1,0,0,0,0
amh_train_track_a_03168,"Hail Jesus, congratulations, Enoch, we are glad that you found your message today",0,0,0,1,0,0
amh_train_track_a_03169,You have great talent like you have done in the past,0,0,0,1,0,0
amh_train_track_a_03170,"Did you come in now, or Shaibia, so that your salary will not be cut, you are the ones who are going out and crying to satisfy them.",1,1,0,0,0,0
amh_train_track_a_03171,"I do not want to pass without appreciating the leadership maturity and patience of our forefathers, especially the balanced judgment of conscience of the Prime Minister in this matter.",0,0,0,1,0,0
amh_train_track_a_03172,This scoundrel secretly colluded with America and now publicly exposes himself.,0,1,0,0,0,0
amh_train_track_a_03173,"Although I don&#39;t understand the content of the speech, I can&#39;t help but admire the speaking skills of this respondent to express his thoughts. He is just like Lord Reda wasted potential?",0,1,0,1,0,0
amh_train_track_a_03174,"Oh, lying government, the style used by the TPLF yesterday is still sad in this country",1,0,0,0,1,0
amh_train_track_a_03175,"Isn&#39;t it hahaha and how do Muslims and Christians celebrate it, the creator is black",0,0,0,0,0,0
amh_train_track_a_03176,You are a pig and you are gluttonous!!! Just be quiet.,1,1,0,0,0,0
amh_train_track_a_03177,"A person like you doesn&#39;t want peace, you are dirty, angry",1,1,0,0,0,0
amh_train_track_a_03178,"First of all, it is the agenda of the blood merchants, they have lost! They don&#39;t want us to hear any good news, but they never win! They come with another agenda!",0,1,0,0,0,0
amh_train_track_a_03179,never trust deeply disappointment By Mohammed in Greek times Eritrea helped northern Ethiopia Emperor Yohannes asked Ra&#39;s Woldemikael of Eritrea for help during the Egyptian war in Gundet Take him to prison again Eritrea by Alula Adrgo wife Yazut Emperor Menelik by Adwa war Keshi Amhara and Abera Eritrean say they are ripe for it,0,1,0,0,0,0
amh_train_track_a_03180,You understand Mana Fisha and Tirhas very well.,0,0,0,1,0,0
amh_train_track_a_03181,"Israel drank the blood of the Palestinians for 75 years. When Palestine started its struggle to liberate itself, they said it was a terrorist. Victory for the oppressed Palestinians.",1,0,0,0,0,0
amh_train_track_a_03182,May the mother always be happy and give them long life with health,0,0,0,1,0,0
amh_train_track_a_03183,"May our creator God subjugate the war mongers and grant us peace, love, unity, tolerance, and complete peace and help us to live together in harmony.",0,0,0,0,0,0
amh_train_track_a_03184,"What kind of crisis are you in? May God teach you, what else is it called?",1,0,0,0,0,0
amh_train_track_a_03185,"Peace be upon our cause# Lord, let us fight in your favor",0,0,0,0,1,0
amh_train_track_a_03186,"In Ethiopia, not only the government and private media, but also the muzka narrative should be reformed. After this, a big reform should be made in Ethiopia. It also includes the muzka media who carry weapons and call themselves robbers on social media. Just because a building is built, a country is not built. The mind in the body of the soul that builds morals",1,0,0,0,0,0
amh_train_track_a_03187,Do you ever care about the prison of your own citizens?,1,0,0,0,0,0
amh_train_track_a_03188,Journey to Death: The Ethiopian Migration in the Djibouti Desert,0,0,0,0,1,0
amh_train_track_a_03189,It&#39;s good that we don&#39;t get confused about things that we don&#39;t give evidence about,0,1,0,0,0,0
amh_train_track_a_03190,"You have a side in Ethiopia, one country, one Orthodox religion, one Konka, Amharic, and the authority of Amhara. You do not have the principle of a journalist",1,1,0,0,0,0
amh_train_track_a_03191,"Why don&#39;t you talk about the 200 Amara people who were killed if Abiy, the so-called glutton, comes to power?",1,1,0,0,0,0
amh_train_track_a_03192,The patience of men this year is amazing,0,0,0,0,0,1
amh_train_track_a_03193,Open the video clip below and listen! Our sister&#39;s view is amazing! I share her thoughts! Hear it!,0,0,0,1,0,0
amh_train_track_a_03194,"My guts are full of tears, but you would have left it. May you be touched by such a person",0,0,0,1,1,0
amh_train_track_a_03195,What kind of evil Kuzi&#39;s mother is and what she says when she has to feel sorry for Kuzi,1,0,0,0,1,0
amh_train_track_a_03196,"She is responsible for the peace of the area. KC, her own people used to beat her. How can she be a peacekeeper for the area? Stupid elders who are not afraid of lies are calling you.",1,1,0,0,0,0
amh_train_track_a_03197,May God give you mother&#39;s happiness is family&#39;s happiness and give you long life 🙏,0,0,0,1,0,0
amh_train_track_a_03198,We don&#39;t tell you anything except to say that you should be identified,0,1,0,0,0,0
amh_train_track_a_03199,"This is what surprised me, in short, she and him are the same",0,0,0,0,0,1
amh_train_track_a_03200,The so called scam poster doesn&#39;t even know about himself. He&#39;s a drunken scammer.,0,1,0,0,0,0
amh_train_track_a_03201,I wonder where the people are coming from,0,0,0,0,0,0
amh_train_track_a_03202,This kind of abominable act is seen repeatedly in Ethiopia. What you show is the lack of government. Lawlessness has reigned. This beast does not do it. It is very sad.,1,1,0,0,1,0
amh_train_track_a_03203,"Do you think lying is smart, Juntas? Ha Video is an employee of the bank. He sees it like that, rather than thinking about Eritrea&#39;s Kufa. Despicable?",0,1,0,0,0,0
amh_train_track_a_03204,This prank is the best lesson he taught me.,0,0,0,1,0,0
amh_train_track_a_03205,"There is a question about what is the problem. The command is from God. If we are told not to eat, we can eat. And whoever wants to eat, that is his own choice. He can eat whatever he finds.",1,0,0,0,0,0
amh_train_track_a_03206,The administrative staff has no humane morals. We were not even given time to pick up our belongings because the houses of the residents of Sululta were suddenly demolished.,0,0,0,0,1,0
amh_train_track_a_03207,It&#39;s a wonderful discussion. I really noticed Jawar&#39;s amazing skill and maturity. I hope to see him again in Ethiopian politics.,0,0,0,1,0,0
amh_train_track_a_03208,"Do not be conformed to this world, but be transformed by the renewing of your mind, that you may prove what is the good, pleasing, and perfect will of God. Romans 122 NASV",0,0,0,0,0,0
amh_train_track_a_03209,It&#39;s sad that Jehan&#39;s diarrhea just happened like this,0,0,0,0,1,0
amh_train_track_a_03210,Don&#39;t let the shy tribe of Jacob get into your madness.,0,1,0,0,0,0
amh_train_track_a_03211,The former prime minister of Pakistan was sentenced to 14 years in prison with his wife,0,0,0,0,0,0
amh_train_track_a_03212,"These are called pessimistic scholars. Let&#39;s fight war or not, let&#39;s not consult. Ethiopia has something to give and something else to give. The idea that we discuss our needs clearly is supported.",1,0,0,0,0,0
amh_train_track_a_03213,There is nothing terrible about calling our prime minister who trades in people&#39;s blood.,0,1,0,0,0,0
amh_train_track_a_03214,"What surprised me the most today was when a YouTube journalist named Derje reported that Mr. Taye&#39;s arrest is very good for us. He was with his children, hugging them and taking them to school.",1,0,0,0,1,0
amh_train_track_a_03215,He even took you from prank to prank and frank. Happy harvest season,0,1,0,0,0,0
amh_train_track_a_03216,"It&#39;s a pity that cadres are right, it&#39;s better to die than to live, the price is worse for the stomach",1,0,0,0,1,0
amh_train_track_a_03217,"We believe in the Holy Church of Ahati, the supreme assembly of the apostles, the apostles above all, in one holy church built by the apostles",0,0,0,0,0,0
amh_train_track_a_03218,"Revenge was expected for Hamas&#39;s attacks on innocent people. Ethiopian Muslims, if you can, go and help, don&#39;t bother here",0,1,0,0,0,0
amh_train_track_a_03219,"Ya Allah, the Most Merciful, give them their lives. Please forgive the people who tortured and killed this baby girl. It is difficult for her family.",0,0,0,0,1,0
amh_train_track_a_03220,"The Prime Minister, in his message from the Ghashena Front last December, said that the people of Tigray should ask the leaders of the HHWAT, who are killing the youth in the blind border in the aimless war, where are our children. After the country and the people paid a heavy price in the war that left an indelible scar on Ethiopians, it is our government that is making a shame-breaking mistake by releasing the murderers from prison.",1,0,0,0,1,0
amh_train_track_a_03221,"Do you remember that suddenly 30 years ago you were one with Eritrea? A few years ago they were enemies, right? If you are a farmer",1,0,0,0,0,0
amh_train_track_a_03222,"It&#39;s strange, I&#39;ve never seen a person say he&#39;s dead. It&#39;s strange how he&#39;s buried. If so, what&#39;s the problem?",0,0,0,0,1,1
amh_train_track_a_03223,"Congratulations, fans, let&#39;s jump and eat your cake with calcho!!!",0,1,0,0,0,0
amh_train_track_a_03224,"They don&#39;t condemn you idiots, they are the only ones who died because of what they did to the Arabs",1,1,0,0,0,0
amh_train_track_a_03225,"Ermak, what kind of sister she is, cursed, but does she know her evil, Daniz",0,1,0,0,0,0
amh_train_track_a_03226,"Djibouti should not panic, it should create ZED as a talented businessman. 1. That is, ZDE should release Tajura port freely for Ethiopia to use and strengthen relations with Ethiopia. 2. Reducing the rent of the port. If Ethiopia does not use the ports Because they are less important",0,0,0,0,0,0
amh_train_track_a_03227,"You are a dirty vulture, and you have nothing else to say",1,1,0,0,0,0
amh_train_track_a_03228,"If ever, the sovereign land of Eritrea will be sent to hell as soon as you step on it, like a country that has 4 point profit, a country that does not stop war and death, Ethiopia will never be fixed.",1,1,0,0,0,0
amh_train_track_a_03229,"Because of the strong love of the Ethiopian people for their country and their law-abidingness, the Beshashu Chole, who considered the trust they gave without asking about their race and religion, was foolish, and when they committed wrong after wrong,",0,1,0,0,0,0
amh_train_track_a_03230,"It is not Hamas, a peaceful person does not eat food that is not allowed to be killed, it is only because they are Muslims that you call all these terrorists, etc. Believe me, the day when Palestine will rise is not far.",1,1,0,0,0,0
amh_train_track_a_03231,Parable speech of Beth Gurage? Is it good if I buy it to crush my gas?,0,0,0,0,0,0
amh_train_track_a_03232,"If the rich Washington DC suddenly stumbles, he will probably say that it is the work of Abiy Ahmed. ?",0,1,0,0,0,0
amh_train_track_a_03233,"Abaye, an amazing sermon, and a timely lesson, we heard it in a calm and honeyed environment.",0,0,0,1,0,0
amh_train_track_a_03234,The most tragic act of Abiy Ahmed&#39;s group of criminals and thugs on Journalist Genet Assimaanu when they took her from her office.,0,1,0,0,1,0
amh_train_track_a_03235,"The prime minister was arrogantly saying that if we want to destroy the country, who will stop us? The prime minister is saying in public that he is a security threat to Ethiopia",1,0,0,0,0,0
amh_train_track_a_03236,It is death or suffering that separates us from Christ,0,0,0,0,0,0
amh_train_track_a_03237,"When I see you, my heart will break, so hurry and do this to me. It&#39;s good, but this work",0,0,0,0,0,0
amh_train_track_a_03238,"He is a cruel barbarian who doesn&#39;t care about the innocent. If he frees the Palestinians, whether for fear or not, the hostages will be given to him. Then he can continue the war. Hamas will not disappear. The ruins are Hamas.",0,1,0,0,0,0
amh_train_track_a_03239,"The sun, the moon, the stars are the symbols of the ages with which the sky is decorated. And the flowers with which the earth is rewarded will suddenly pass away like a shadow.",0,0,0,0,0,0
amh_train_track_a_03240,"The attack of barbarians is only a matter of time, it will reach the whole world, believe me, a word for the earth, a word for the sky, Gug Mangug is destroying churches and mosques. You supported them Or pass them by in silence",1,1,0,0,0,0
amh_train_track_a_03241,The old man&#39;s money was returned to them and the penalty is very small. Why should the same thing happen again tomorrow?,0,0,0,0,0,0
amh_train_track_a_03242,We have seen God breathe out pride. He sees this. They have forgotten the suffering of the past 27 years. Seed merchant is death but life,0,1,0,0,0,0
amh_train_track_a_03243,"Ethiopia is hated by the people and we are going to fall, the general&#39;s unexpected speech and warning! via",0,0,0,0,0,0
amh_train_track_a_03244,"To begin with, if there is an orderly government system, the abundance of beauty is as serious as the cost of living.",0,0,1,0,0,0
amh_train_track_a_03245,"After the arrest of the son of the drug dealer El Chapo, a rebellion broke out in the state of Mexico",0,0,0,0,0,0
amh_train_track_a_03246,"Friends, who are the citizens of Oromia?",1,1,0,0,0,0
amh_train_track_a_03247,Ethiopia&#39;s threat (if it&#39;s called threat) is a religious person who knows God but worships idols.,0,1,0,0,0,0
amh_train_track_a_03248,"If it is about Christianity, what are you talking about?",0,0,0,0,0,0
amh_train_track_a_03249,Mme Minilik was a smart leader and Ato Behailu spoke well,0,0,0,1,0,0
amh_train_track_a_03250,"This Western donation is dangerous. If Russia is attacked with your weapons, it will retaliate by dropping nuclear bombs on various Ukrainian cities if you intervene with your allies.",0,0,1,0,0,0
amh_train_track_a_03251,"Oh, oh, oh, it hurts so much, what kind of beast is there",0,0,0,0,1,0
amh_train_track_a_03252,"We have not shirked our responsibility, everyone is pointing fingers at other parties and giving suggestions, but what is seen is that the believers see the mistakes that they see and pass by, even if we don&#39;t give comments or advice on what they see, I mean, we are facing a serious conspiracy and we all have to work hard where we are.",1,0,0,0,0,0
amh_train_track_a_03253,"Only God can solve the Oromo issue, maybe the ground will open and take them out, a lot of innocent blood has been spilled. The end is really scary.",0,1,0,0,1,0
amh_train_track_a_03254,"I have traveled all over the world and we don&#39;t have this kind of morality. The one who is suffering from the inferiority summit, the one who loved the one who did not deserve the honor, because of the betrayal by the Amhara people, I don&#39;t know the despicable Mahaim man.",1,1,0,0,0,0
amh_train_track_a_03255,"Every year, people die because of you, when leaving Addis Ababa is becoming a threat, eternal discourse on the safety of citizens, work on peace is just a glimmer of hope.",0,1,0,0,1,0
amh_train_track_a_03256,"Let&#39;s buy it, don&#39;t hesitate! Why did you feel scared? Be brave, but not today, but tomorrow you can taste the roast? It is a prayer",1,1,0,0,0,0
amh_train_track_a_03257,A wonderful leader who is giving decisive leadership to fix our educational breakdown,0,0,0,1,0,0
amh_train_track_a_03258,"Soldiers are gone, now all that is left is the drone&#39;s laziness. No one will stop the people&#39;s struggle. Surrender in time. The laziness of Aby gave birth to fear",1,1,0,0,0,0
amh_train_track_a_03259,"Just as your betrayal broke your heart with a lie, you are also a prankster with a painful pen.",0,0,0,1,0,0
amh_train_track_a_03260,"The answer is simple, because you enter the city and rob shops, because you dare women, because you destroy unarmed impurity people in the streets, because you light crops and burn them. The government&#39;s humanitarian commission has confirmed your devil&#39;s work. You can&#39;t cover up your evil and gangster activities with falsehoods and lies. You can&#39;t wash your hands of blood. Break the constitution and border",1,1,0,0,0,0
amh_train_track_a_03261,"At a time when the name of Ethiopianism was lost, at a time when the nation and the tribe reigned, you suddenly came and made us sing. Ethiopia showed you its glory to the world. We love you. I have no reason to hate you.",0,0,0,1,0,0
amh_train_track_a_03262,"When they arrived from the lion&#39;s den, the lion asked them why they had come. The donkey said that the grass is heavenly. He argued with me that he is a spider. The lion gave a decision to the tiger only because he has the donkey. The decision is that you should not leave the house until eight o&#39;clock. And the lion said to the tiger: First of all, if you are arguing with a foolish person",0,0,0,0,0,0
amh_train_track_a_03263,"When it started, no one invaded. When it continues, it is like thinking like an animal to put the interests of the country first. When other countries do this, they think like animals. When it continues, who is talking about war? You and your ilk are full of hatred.",1,0,0,0,0,0
amh_train_track_a_03264,"Hello, where are you? If there is a job, contact me on Telegram",0,0,0,0,0,0
amh_train_track_a_03265,"Alas, the authorities do not judge the truth of the injustice you are doing to the believers",1,0,0,0,1,0
amh_train_track_a_03266,"Oh, my sister, may God protect you from all this suffering at a young age",0,0,0,0,1,0
amh_train_track_a_03267,"If it is not the plot of this evil, the coup is the work of Neabasawiros? Suddenly, as the dark ones used to do, the father of the fathers, their spirit, Or",0,1,0,0,0,0
amh_train_track_a_03268,"Which law? He had to work not only to demolish the house, but also to build the house! What I am talking about is that now is the time to save people from starvation and death",0,0,0,0,0,0
amh_train_track_a_03269,"The slime of the race that you married with lies, you fed them into an unjust war that they didn&#39;t understand. It really breaks the heart. May God give comfort to all the families. Indeed, may God have mercy on the leaders who fed them with pride and selfishness. Still, have mercy on your words and bridle for your evil deeds.",1,0,0,0,1,0
amh_train_track_a_03270,"Fano is still boasting and currently spending a budget on Amhara is a waste of profit, so if the mode is not completely peaceful, it is dangerous.",0,1,0,0,0,0
amh_train_track_a_03271,"Oh, what is the need to fight? What we have fought and survived is massacre, persecution, suffering, resentment and hatred.",1,0,0,0,1,0
amh_train_track_a_03272,"Or this year, when he goes out, there is a fear that the dog who wants to come in will not be the one who bites 80 million.",0,0,1,0,0,0
amh_train_track_a_03273,"If I listen to this man, I feel sorry for him. Don&#39;t they get tired of always telling lies?",1,1,0,0,0,0
amh_train_track_a_03274,It is surprising that 33 bishops have been confirmed to have foreign citizenship,0,0,0,0,0,1
amh_train_track_a_03275,Do not put the people in the shoes of extremists! We fail to understand the suffering of the people because we smell in the shoes of extremists and thieves.,1,1,0,0,0,0
amh_train_track_a_03276,"Hope is a dunghill, may everything bad happen to him in hell",0,1,0,0,0,0
amh_train_track_a_03277,It is said that it has been five years since the leaders stopped working,0,0,0,0,0,0
amh_train_track_a_03278,"Oh, it hurts, it hurts so much, Lord, reconcile us, how many kinds of people are there?",0,0,0,0,1,0
amh_train_track_a_03279,"Apart from taxes, people are being arrested because they are told to pay monthly.",0,0,0,0,1,0
amh_train_track_a_03280,May the suffering of the mother of Tigray enter your home.,1,1,0,0,0,0
amh_train_track_a_03281,"It is the last cruelty of the truth, give you strength, you will be hanged, you will be hanged 😭😭😭",0,0,0,0,1,0
amh_train_track_a_03282,"Let it come to the Father, defeat and win, so that the death of his people, persecution and suffering will end: 1. Ask for forgiveness from Eobekristians and believers. 2 with TPLF",0,0,0,0,1,0
amh_train_track_a_03283,The fact that lemon itself has not entered the supermarket at this time makes the matter more serious.,0,0,1,0,0,0
amh_train_track_a_03284,It is said that the threat created by the Houthi rebels on the Red Sea will increase the price of oil and products,0,0,0,0,0,0
amh_train_track_a_03285,"God bless you, it looks like a family that grew up with love and we are happy for your goodness",0,0,0,1,0,0
amh_train_track_a_03286,"Jobaiden, the death of children and the suffering of mothers, before the war ends, may the creator lift you from this earth and marry you to a pit where you cannot command with your power.",1,1,0,0,0,0
amh_train_track_a_03287,"I didn&#39;t mislead you about one thing, the producers of the God of Law, since when is the one who enters the prison in a wooden cage, I call it insensitivity, which is far from correct, the drama is very cool, but it is being noticed",1,0,0,1,0,0
amh_train_track_a_03288,"Your mentality is amazing, seeing that your thinking is not even better than that of this child, I am sad to think where Ethiopia can be led by such a stupid creature. Racists",1,0,0,0,1,0
amh_train_track_a_03289,"What I said came to pass. During that time of trouble, a friend of mine is happy today. Bjel Tefera expressed his happiness when he was appointed as Amhara special force. I smiled too",0,0,0,1,0,0
amh_train_track_a_03290,"Gosh, your leadership is not good for the Oromo people. Don&#39;t repeat the atrocities committed by the TPLF. That&#39;s all.",1,0,0,0,0,0
amh_train_track_a_03291,I am deeply saddened by the death of our brother Shitla. May the Creator accept your soul in mercy. I wish comfort to the family.,0,0,0,0,1,0
amh_train_track_a_03292,"Anchor News Mar 23 2023 Violation of human rights in Ethiopia is at an alarming level, according to the HWAT case via",0,0,1,0,0,0
amh_train_track_a_03293,"What kind of cruelty is going on? it hurts. Man&#39;s right to live in peace has been denied. Where should he go? O Creator, have mercy on us.",0,0,0,0,1,0
amh_train_track_a_03294,"Hey, there are so many things that you have to say about the dog 🐕 things 🤨",1,0,0,0,0,0
amh_train_track_a_03295,"If it is possible to discuss and share power, it is possible to bring peace by sharing power. Citizens will die and suffer.",0,0,0,0,1,0
amh_train_track_a_03296,The vice president of Malawi was arrested for corruption,0,0,0,0,0,0
amh_train_track_a_03297,"I am surprised to see Ethiopians who are angry. There is no such thing as us, where all people are supported by religion. Use your local endemic behavior here. Do not enter if you are not looking.",1,1,0,0,0,1
amh_train_track_a_03298,It&#39;s sad that the public is not fed up,0,0,0,0,1,0
amh_train_track_a_03299,"Addis Abebe, Abiy Ahmed, your story will change within hours with a sudden shot or a sudden slap. I am afraid that you despised the flood of blood and refused to even listen to it",1,1,0,0,0,0
amh_train_track_a_03300,"You snot-headed, deaf, can&#39;t read neighborhood talk",0,1,0,0,0,0
amh_train_track_a_03301,"Menge is our hero, the love of Ethiopia is burning in him, he will give us life and health..",0,0,0,1,0,0
amh_train_track_a_03302,"Oh, when you&#39;re sad #man, how did he do it! Curse to Prank",0,0,0,0,1,0
amh_train_track_a_03303,"Pastor Benny, your bald head is an old woman&#39;s breast",0,1,0,0,0,0
amh_train_track_a_03304,"They are heroes who came out ready for martyrdom for the honor of their fathers, for the tears of their mothers, for the sake of their daredevil sisters.",1,0,0,1,0,0
amh_train_track_a_03305,Is the beginning of wisdom the fear of God? Example 1:7,0,0,0,0,0,0
amh_train_track_a_03306,"Bro, you have received the Lord. Good promotion, Bro",0,1,0,0,0,0
amh_train_track_a_03307,"Alemneh is a well-known journalist among Ethiopians, he is not a YouTuber. He has better information than anyone else. Insulting and hating Alemneh is jealousy and intellectual poverty. It is his right to support Israel, but the news he presents is only the facts. He has professional discipline.",1,0,0,0,0,0
amh_train_track_a_03308,"I like what you don&#39;t know when TPLF comes out! Your little tick will suddenly pop out of hiding and startle even the herd! Keep it up, just throw your clothes away and you&#39;ll go crazy like an addicted rich boy!",0,1,0,1,0,0
amh_train_track_a_03309,"My dear, do you suddenly remember where you were until today? All avatars of a coin!?",1,0,0,0,0,0
amh_train_track_a_03310,What kind of horror is the creator,0,0,0,0,1,0
amh_train_track_a_03311,"Completely diverting the Nile water and distributing it in Ethiopia, Egypt is Ethiopia&#39;s most dangerous enemy after Eritrea",1,1,0,0,0,0
amh_train_track_a_03312,"Wastesha, change the name of the page, beggar invader is a media that does not represent the people of Wolon",0,1,0,0,0,0
amh_train_track_a_03313,"After you return your property to a thief who stole your property, how do you answer him and be ashamed, or he crushes your identity by crushing the elderly, sterilizing the women so that they don&#39;t have children, making the able-bodied migrate, on the other hand, by bringing members of his own tribe to settle them, it is impossible to agree with a person who committed the most disgusting crime and the worst crime that disgraced Hitler&#39;s Nazi party. In the area where you were living",1,1,0,0,0,0
amh_train_track_a_03314,It hurts so much. May God protect you. I am short of words,0,0,0,0,1,0
amh_train_track_a_03315,Parents were advised to monitor the content of skin creams used by children,0,0,0,0,0,0
amh_train_track_a_03316,You are a donkey. Terrorism cannot be dealt with.,1,1,0,0,0,0
amh_train_track_a_03317,What we know about the new appointees Mr. Temesgen and the diplomat Ambassador Taye,0,0,0,0,0,0
amh_train_track_a_03318,"Eritrea left its borders in 1890 and 40 years ago Italy and Ethiopia stole in 1936 Eritrea and Ethiopia Somalia was divided into 6 states and added Eritrea, Tigray and Afar",1,0,0,0,0,0
